node_id,feature_id,value,
2573,84,27,212.865
2574,84,28,2279.492
2575,84,29,651.239
2576,84,30,102.543
2577,84,31,1724.362
2578,84,32,1043.633
2579,84,33,3222.971
2580,84,35,2259.605
2581,84,36,2683.85
2582,84,37,2139.711
2583,84,39,675.12
2584,84,40,1916.692
2585,84,41,1248.131
2586,84,42,2271.167
2587,84,43,1900.355
2588,84,44,1908.218
2589,84,45,311.289
2590,84,46,607.659
2591,84,47,125.331
2592,84,48,940.394
2593,84,49,596.633
2594,84,50,2139.488
2595,84,51,1004.78
2596,84,52,1298.846
2597,84,53,1773.906
2598,84,54,2029.558
2599,84,55,2048.238
2600,84,56,324.288
2601,84,57,1063.247
2602,84,58,308.738
2603,84,59,785.129
2604,84,60,392.676
2605,84,61,1620.598
2606,84,62,1556.956
2607,84,63,2335.051
2608,84,64,1747.384
2609,84,65,1785.231
2610,84,66,2960.77
2611,84,67,414.162
2612,84,68,1004.362
2613,84,69,1001.11
2614,84,70,1368.834
2615,84,71,836.087
2616,84,72,1620.385
2617,84,73,648.875
2618,84,74,665.204
2619,84,75,525.448
2620,84,76,512.185
2621,84,77,1257.006
2622,84,78,288.216
2623,84,79,96.778
2624,84,80,473.486
2625,84,81,3123.148
2626,84,82,1460.339
2627,84,83,599.588
2628,84,84,2385.824
2629,84,85,930.303
2630,84,86,443.502
2631,84,87,364.401
2632,84,88,250.73
2633,84,89,348.616
2634,84,90,258.585
2635,85,0,85
2636,85,6,5.988
2637,85,11,10.32
2638,85,18,38.586
2639,85,20,41.795
2640,85,23,125.643
2641,85,26,59.295
2642,85,48,144.676
2643,85,53,202.091
2644,85,54,36.901
2645,85,63,28.476
2646,85,66,550.631
2647,85,67,9.98
2648,85,71,61.606
2649,85,72,63.471
2650,85,73,44.141
2651,85,86,13.859
2652,85,87,15.183
2653,86,0,86
2654,86,1,336.281
2655,86,2,324.117
2656,86,3,45.34
2657,86,5,179.279
2658,86,6,49.9
2659,86,7,242.555
2660,86,8,301.659
2661,86,12,128.23
2662,86,14,313.912
2663,86,16,530.476
2664,86,17,199.54
2665,86,18,99.22
2666,86,19,16.602
2667,86,21,148.849
2668,86,22,156.777
2669,86,23,148.788
2670,86,24,35.639
2671,86,26,752.586
2672,86,27,184.039
2673,86,28,439.571
2674,86,30,30.583
2675,86,32,578.648
2676,86,35,57.692
2677,86,39,126.585
2678,86,40,19.361
2679,86,41,58.053
2680,86,42,774.662
2681,86,43,82.624
2682,86,44,37.416
2683,86,45,31.129
2684,86,47,71.618
2685,86,48,168.789
2686,86,50,243.124
2687,86,51,214.613
2688,86,52,114.604
2689,86,54,316.295
2690,86,55,464.647
2691,86,57,166.533
2692,86,58,61.748
2693,86,59,134.594
2694,86,60,173.044
2695,86,61,297.269
2696,86,62,282.457
2697,86,63,389.175
2698,86,64,395.499
2699,86,65,427.316
2700,86,66,90.267
2701,86,69,126.014
2702,86,70,200.762
2703,86,71,184.819
2704,86,74,216.695
2705,86,76,37.115
2706,86,77,723.209
2707,86,78,55.678
2708,86,80,159.991
2709,86,82,385.631
2710,86,84,468.105
2711,86,86,110.876
2712,86,87,136.65
2713,86,88,29.938
2714,86,89,19.368
2715,86,90,40.829
2716,87,0,87
2717,87,1,1051.773
2718,87,2,493.542
2719,87,3,256.926
2720,87,4,1229.507
2721,87,5,204.89
2722,87,6,101.796
2723,87,7,1202.227
2724,87,8,1106.083
2725,87,9,941.288
2726,87,10,158.484
2727,87,11,469.538
2728,87,12,779.641
2729,87,13,613.284
2730,87,14,847.922
2731,87,15,1545.214
2732,87,16,388.384
2733,87,17,1617.892
2734,87,18,981.176
2735,87,19,990.57
2736,87,20,473.679
2737,87,21,407.146
2738,87,22,431.138
2739,87,23,1282.884
2740,87,24,152.454
2741,87,25,205.79
2742,87,26,647.68
2743,87,27,248.342
2744,87,28,558.884
2745,87,29,437.551
2746,87,30,143.92
2747,87,31,903.899
2748,87,32,757.753
2749,87,33,1498.472
2750,87,35,1634.608
2751,87,37,2359.681
2752,87,38,1807.026
2753,87,39,274.267
2754,87,40,96.803
2755,87,41,406.368
2756,87,42,704.238
2757,87,43,1982.979
2758,87,44,37.416
2759,87,45,264.596
2760,87,46,276.209
2761,87,47,277.518
2762,87,48,699.267
2763,87,49,526.44
2764,87,50,713.163
2765,87,51,438.982
2766,87,52,1196.976
2767,87,53,1128.339
2768,87,54,1001.6
2769,87,55,1574.109
2770,87,56,1025.452
2771,87,57,525.218
2772,87,58,351.962
2773,87,59,246.755
2774,87,60,166.388
2775,87,61,421.931
2776,87,62,1081.602
2777,87,63,1613.653
2778,87,64,1502.894
2779,87,65,674.21
2780,87,66,1344.984
2781,87,67,289.415
2782,87,68,597.637
2783,87,69,329.036
2784,87,70,498.864
2785,87,71,1056.11
2786,87,72,369.627
2787,87,73,635.632
2788,87,74,902.056
2789,87,75,105.09
2790,87,76,96.499
2791,87,77,740.428
2792,87,78,704.164
2793,87,79,169.362
2794,87,80,285.389
2795,87,81,2204.766
2796,87,82,499.423
2797,87,83,1347.057
2798,87,84,2098.921
2799,87,85,626.475
2800,87,86,27.719
2801,87,87,15.183
2802,87,88,63.618
2803,87,89,67.786
2804,87,90,54.439
2805,88,0,88
2806,88,6,3.992
2807,88,75,66.875
2808,88,78,49.128
2809,88,80,15.134
2810,89,0,89
2811,89,1,42.93
2812,89,26,4.561
2813,89,65,75.967
2814,90,0,90
2815,90,6,41.916
2816,90,58,30.874
2817,91,0,91
2818,91,1,78.704
2819,91,2,449.344
2820,91,4,471.045
2821,91,6,73.852
2822,91,7,52.729
2823,91,9,126.56
2824,91,10,40.369
2825,91,11,72.237
2826,91,13,63.718
2827,91,15,113.262
2828,91,16,56.837
2829,91,17,215.719
2830,91,18,270.099
2831,91,19,83.009
2832,91,22,132.281
2833,91,24,53.458
2834,91,26,337.523
2835,91,27,150.779
2836,91,28,3.14
2837,91,30,91.749
2838,91,45,62.258
2839,91,46,220.967
2840,91,47,17.904
2841,91,48,385.802
2842,91,51,224.368
2843,91,54,516.615
2844,91,57,281.825
2845,91,58,61.748
2846,91,59,157.026
2847,91,60,139.766
2848,91,63,237.302
2849,91,64,79.1
2850,91,67,164.667
2851,91,68,49.803
2852,91,69,168.018
2853,91,70,42.586
2854,91,71,290.43
2855,91,72,97.074
2856,91,73,44.141
2857,91,74,176.38
2858,91,75,286.608
2859,91,77,229.59
2860,91,80,116.75
2861,91,82,1371.833
2862,91,83,198.966
2863,91,86,817.707
2864,91,87,941.369
2865,91,88,263.828
2866,91,89,513.24
2867,91,90,331.171
2868,92,0,92
2869,92,3,434.507
2870,92,5,153.668
2871,92,6,285.427
2872,92,8,548.471
2873,92,9,63.28
2874,92,10,209.319
2875,92,11,319.905
2876,92,14,436.59
2877,92,16,296.814
2878,92,17,1019.272
2879,92,23,545.556
2880,92,24,314.808
2881,92,25,578.172
2882,92,26,944.154
2883,92,27,334.819
2884,92,28,128.732
2885,92,29,925.98
2886,92,30,338.212
2887,92,39,105.487
2888,92,40,96.803
2889,92,41,391.855
2890,92,42,52.818
2891,92,44,149.664
2892,92,45,171.209
2893,92,47,125.331
2894,92,48,313.465
2895,92,52,394.747
2896,92,56,534.637
2897,92,57,377.901
2898,92,59,448.645
2899,92,60,319.465
2900,92,62,310.013
2901,92,67,414.162
2902,92,68,730.445
2903,92,69,392.043
2904,92,75,506.341
2905,92,80,159.991
2906,92,86,304.908
2907,92,87,531.418
2908,92,88,658.633
2909,92,89,513.24
2910,92,90,666.878
2911,93,0,93
2912,93,11,216.71
2913,93,30,10.794
2914,93,31,171.509
2915,93,35,57.692
2916,93,58,37.049
2917,93,69,70.008
2918,93,87,15.183
2919,93,90,4.537
2920,94,0,94
2921,94,6,9.98
2922,94,10,26.912
2923,94,16,37.891
2924,94,23,29.758
2925,94,27,11.087
2926,94,30,23.387
2927,94,40,38.721
2928,94,47,17.904
2929,94,60,39.933
2930,94,67,104.788
2931,94,73,17.656
2932,94,76,81.653
2933,94,80,32.431
2934,94,87,15.183
2935,94,88,7.484
2936,95,0,95
2937,95,4,95.806
2938,95,18,55.122
2939,95,24,19.799
2940,95,26,132.273
2941,95,30,19.789
2942,95,39,84.39
2943,95,42,17.606
2944,95,62,75.781
2945,95,63,180.349
2946,95,67,239.516
2947,95,68,33.202
2948,95,80,47.565
2949,95,86,13.859
2950,96,0,96
2951,96,27,42.129
2952,97,0,97
2953,97,80,15.134
2954,98,0,98
2955,98,1,507.999
2956,98,2,257.82
2957,98,3,113.35
2958,98,4,199.595
2959,98,5,341.483
2960,98,6,23.952
2961,98,8,438.777
2962,98,9,581.384
2963,98,11,25.799
2964,98,12,235.944
2965,98,13,844.262
2966,98,14,270.614
2967,98,15,792.832
2968,98,16,179.983
2969,98,17,706.479
2970,98,18,143.318
2971,98,19,365.238
2972,98,20,327.396
2973,98,21,170.738
2974,98,23,330.64
2975,98,24,65.337
2976,98,25,578.172
2977,98,26,259.984
2978,98,28,1199.402
2979,98,29,371.41
2980,98,31,1506.499
2981,98,33,611.109
2982,98,36,491.636
2983,98,39,63.292
2984,98,40,38.721
2985,98,42,316.907
2986,98,43,82.624
2987,98,45,15.564
2988,98,46,165.725
2989,98,49,105.288
2990,98,51,497.512
2991,98,52,235.575
2992,98,53,1481.997
2993,98,54,210.863
2994,98,55,919.811
2995,98,56,17.529
2996,98,57,172.938
2997,98,58,80.272
2998,98,62,1591.402
2999,98,63,664.446
3000,98,64,280.444
3001,98,65,645.722
3002,98,66,731.166
3003,98,67,114.768
3004,98,68,365.223
3005,98,70,231.181
3006,98,71,404.842
3007,98,72,153.078
3008,98,74,60.473
3009,98,75,277.055
3010,98,76,66.807
3011,98,78,52.403
3012,98,79,40.324
3013,98,80,181.611
3014,98,84,286.903
3015,98,87,45.55
3016,98,88,14.969
3017,98,89,9.684
3018,98,90,13.61
3019,99,0,99
3020,99,2,493.542
3021,99,4,566.85
3022,99,7,664.389
3023,99,8,251.383
3024,99,11,36.118
3025,99,12,471.888
3026,99,13,629.214
3027,99,14,101.029
3028,99,15,48.541
3029,99,16,208.401
3030,99,17,107.859
3031,99,19,94.077
3032,99,21,262.675
3033,99,22,161.677
3034,99,23,254.593
3035,99,24,9.9
3036,99,25,730.065
3037,99,26,519.969
3038,99,27,157.431
3039,99,28,194.667
3040,99,40,484.013
3041,99,41,72.566
3042,99,42,457.755
3043,99,43,247.872
3044,99,44,1384.394
3045,99,49,52.644
3046,99,51,448.737
3047,99,53,336.818
3048,99,54,321.566
3049,99,55,75.861
3050,99,57,32.026
3051,99,60,46.589
3052,99,63,313.239
3053,99,64,93.481
3054,99,65,227.902
3055,99,68,390.124
3056,99,69,77.008
3057,99,70,279.85
3058,99,71,396.041
3059,99,72,179.213
3060,99,73,52.969
3061,99,77,80.357
3062,99,80,67.023
3063,99,83,37.642
3064,99,85,34.954
3065,100,0,100
3066,100,1,157.408
3067,100,3,351.384
3068,100,4,574.834
3069,100,5,384.169
3070,100,6,241.515
3071,100,7,31.638
3072,100,9,134.47
3073,100,10,215.299
3074,100,11,61.917
3075,100,13,39.824
3076,100,14,310.304
3077,100,15,177.983
3078,100,16,28.418
3079,100,17,80.895
3080,100,18,468.539
3081,100,19,77.475
3082,100,20,160.215
3083,100,22,127.382
3084,100,23,82.66
3085,100,24,364.306
3086,100,25,661.468
3087,100,26,351.207
3088,100,27,237.256
3089,100,28,194.667
3090,100,30,296.835
3091,100,31,857.545
3092,100,32,123.996
3093,100,39,189.877
3094,100,40,58.082
3095,100,41,87.079
3096,100,42,176.059
3097,100,45,451.369
3098,100,46,82.863
3099,100,47,555.036
3100,100,49,561.537
3101,100,50,32.416
3102,100,52,216.474
3103,100,53,336.818
3104,100,57,281.825
3105,100,58,98.796
3106,100,59,329.006
3107,100,60,379.365
3108,100,68,564.435
3109,100,69,252.028
3110,100,71,272.828
3111,100,72,365.893
3112,100,73,57.383
3113,100,74,403.154
3114,100,75,238.84
3115,100,77,246.809
3116,100,79,479.86
3117,100,80,185.935
3118,100,82,594.25
3119,100,84,543.605
3120,100,88,59.876
3121,101,0,101
3122,101,80,12.972
3123,101,87,30.367
3124,101,88,7.484
3125,102,0,102
3126,102,2,272.553
3127,102,4,247.498
3128,102,6,211.575
3129,102,9,67.235
3130,102,10,206.328
3131,102,11,82.556
3132,102,14,162.368
3133,102,16,359.966
3134,102,22,244.965
3135,102,24,213.832
3136,102,27,128.606
3137,102,28,254.323
3138,102,30,226.674
3139,102,37,289.961
3140,102,39,632.925
3141,102,40,19.361
3142,102,41,43.539
3143,102,43,41.312
3144,102,45,15.564
3145,102,46,82.863
3146,102,47,89.522
3147,102,50,97.249
3148,102,51,224.368
3149,102,52,63.669
3150,102,56,8.765
3151,102,57,115.292
3152,102,58,74.097
3153,102,59,164.503
3154,102,60,93.177
3155,102,67,339.314
3156,102,69,98.011
3157,102,74,231.813
3158,102,75,296.162
3159,102,76,103.922
3160,102,77,97.576
3161,102,78,537.13
3162,102,80,38.917
3163,102,87,30.367
3164,102,88,14.969
3165,102,90,13.61
3166,103,0,103
3167,103,3,26.448
3168,103,6,5.988
3169,103,8,137.118
3170,103,11,92.876
3171,103,30,21.588
3172,103,52,76.403
3173,103,67,29.939
3174,103,90,4.537
3175,104,0,104
3176,104,3,17.002
3177,104,6,183.631
3178,104,7,316.376
3179,104,8,237.671
3180,104,9,15.82
3181,104,10,257.163
3182,104,11,180.592
3183,104,14,32.474
3184,104,15,372.146
3185,104,16,63.152
3186,104,22,367.447
3187,104,23,39.677
3188,104,24,166.314
3189,104,26,269.107
3190,104,27,215.082
3191,104,29,254.39
3192,104,30,192.493
3193,104,31,148.332
3194,104,32,82.664
3195,104,39,189.877
3196,104,41,116.105
3197,104,42,35.212
3198,104,45,342.418
3199,104,46,220.967
3200,104,47,447.61
3201,104,48,217.014
3202,104,49,35.096
3203,104,52,108.237
3204,104,54,231.949
3205,104,57,217.774
3206,104,58,246.991
3207,104,59,29.91
3208,104,60,219.632
3209,104,61,417.136
3210,104,62,275.567
3211,104,67,134.728
3212,104,69,308.034
3213,104,70,30.419
3214,104,71,8.801
3215,104,74,50.394
3216,104,75,439.466
3217,104,76,282.073
3218,104,78,72.054
3219,104,79,72.584
3220,104,80,287.551
3221,104,82,436.205
3222,104,84,271.803
3223,104,86,41.578
3224,104,87,75.917
3225,104,88,18.711
3226,104,89,19.368
3227,104,90,13.61
3228,105,0,105
3229,105,1,28.62
3230,105,5,187.816
3231,105,15,97.081
3232,105,16,25.261
3233,105,18,27.561
3234,105,22,19.597
3235,105,23,59.515
3236,105,48,192.901
3237,105,64,57.527
3238,105,69,7.001
3239,105,74,80.631
3240,105,75,114.643
3241,105,76,155.882
3242,105,80,12.972
3243,105,86,27.719
3244,105,89,9.684
3245,105,90,9.073
3246,106,0,106
3247,106,14,115.462
3248,106,18,110.244
3249,106,41,87.079
3250,106,88,11.227
3251,107,0,107
3252,107,3,45.34
3253,107,6,13.972
3254,107,15,32.36
3255,107,27,4.435
3256,107,39,42.195
3257,107,43,165.248
3258,107,46,138.104
3259,107,48,144.676
3260,107,52,25.468
3261,107,58,12.35
3262,107,60,13.311
3263,107,72,18.668
3264,107,90,4.537
3265,108,0,108
3266,108,6,5.988
3267,108,9,126.56
3268,108,29,61.054
3269,108,42,88.03
3270,108,54,42.173
3271,108,57,44.836
3272,108,64,7.191
3273,108,80,2.162
3274,109,0,109
3275,109,6,1.996
3276,109,50,16.208
3277,109,58,61.748
3278,109,60,26.622
3279,109,74,146.143
3280,109,88,7.484
3281,109,90,13.61
3282,110,0,110
3283,110,3,343.827
3284,110,4,287.417
3285,110,5,469.54
3286,110,6,165.668
3287,110,7,400.742
3288,110,8,612.459
3289,110,9,79.1
3290,110,10,254.173
3291,110,11,472.118
3292,110,14,642.256
3293,110,16,369.438
3294,110,17,528.511
3295,110,18,498.856
3296,110,19,343.103
3297,110,20,41.795
3298,110,21,341.477
3299,110,23,595.152
3300,110,24,378.165
3301,110,27,161.866
3302,110,28,345.378
3303,110,29,45.79
3304,110,30,136.724
3305,110,31,417.184
3306,110,35,701.92
3307,110,39,822.802
3308,110,41,304.776
3309,110,42,1021.145
3310,110,43,908.866
3311,110,45,482.498
3312,110,46,303.83
3313,110,47,223.805
3314,110,50,194.499
3315,110,51,351.185
3316,110,52,369.28
3317,110,53,258.227
3318,110,54,1022.686
3319,110,55,189.652
3320,110,56,543.402
3321,110,57,326.66
3322,110,58,345.787
3323,110,59,149.548
3324,110,60,412.643
3325,110,61,757.558
3326,110,62,440.908
3327,110,63,180.349
3328,110,64,632.798
3329,110,67,439.112
3330,110,69,210.023
3331,110,70,407.608
3332,110,71,202.421
3333,110,72,772.857
3334,110,73,154.494
3335,110,75,353.483
3336,110,79,52.422
3337,110,80,387.004
3338,110,83,164.013
3339,110,84,347.303
3340,110,86,152.454
3341,110,87,91.1
3342,110,88,71.102
3343,110,89,125.889
3344,110,90,158.781
3345,111,0,111
3346,111,14,36.082
3347,111,27,44.347
3348,111,68,116.207
3349,111,74,5.039
3350,111,77,195.152
3351,111,80,47.565
3352,111,86,13.859
3353,111,87,15.183
3354,111,88,3.742
3355,111,90,9.073
3356,112,0,112
3357,112,2,250.454
3358,112,3,559.191
3359,112,5,648.818
3360,112,6,367.263
3361,112,7,522.02
3362,112,8,187.394
3363,112,9,514.149
3364,112,10,328.929
3365,112,11,154.793
3366,112,12,205.169
3367,112,13,625.231
3368,112,14,1013.899
3369,112,16,385.226
3370,112,18,148.83
3371,112,20,153.249
3372,112,23,386.849
3373,112,24,372.226
3374,112,27,286.037
3375,112,30,354.403
3376,112,32,471.874
3377,112,35,211.537
3378,112,39,421.95
3379,112,41,188.671
3380,112,42,299.301
3381,112,43,495.745
3382,112,45,622.578
3383,112,46,82.863
3384,112,47,179.044
3385,112,48,192.901
3386,112,49,70.192
3387,112,53,527.681
3388,112,56,455.757
3389,112,57,480.383
3390,112,58,401.36
3391,112,59,650.535
3392,112,60,226.288
3393,112,63,711.906
3394,112,65,607.738
3395,112,66,487.444
3396,112,67,518.95
3397,112,68,406.725
3398,112,69,511.056
3399,112,70,407.608
3400,112,71,211.222
3401,112,72,433.098
3402,112,73,697.43
3403,112,74,337.641
3404,112,75,1203.755
3405,112,76,244.958
3406,112,77,63.137
3407,112,78,527.304
3408,112,79,443.568
3409,112,80,378.356
3410,112,81,332.18
3411,112,84,513.405
3412,112,87,60.734
3413,112,88,67.36
3414,112,89,96.838
3415,112,90,77.122
3416,113,0,113
3417,113,6,59.88
3418,113,9,284.759
3419,113,18,165.367
3420,113,20,132.352
3421,113,28,390.905
3422,113,29,254.39
3423,113,30,73.759
3424,113,32,117.107
3425,113,51,195.103
3426,113,52,101.87
3427,113,54,263.579
3428,113,60,19.967
3429,113,69,42.005
3430,113,71,105.611
3431,113,74,100.788
3432,113,78,284.941
3433,113,80,90.806
3434,113,87,15.183
3435,113,88,18.711
3436,113,89,19.368
3437,113,90,13.61
3438,114,0,114
3439,114,1,314.816
3440,114,2,412.512
3441,114,3,230.477
3442,114,4,686.608
3443,114,5,401.243
3444,114,6,95.808
3445,114,7,580.022
3446,114,8,1032.954
3447,114,9,55.37
3448,114,10,128.581
3449,114,11,247.668
3450,114,12,353.916
3451,114,13,860.191
3452,114,14,137.111
3453,114,15,614.849
3454,114,16,470.481
3455,114,17,2054.722
3456,114,18,446.49
3457,114,19,979.502
3458,114,20,153.249
3459,114,21,363.367
3460,114,22,426.239
3461,114,23,836.52
3462,114,24,104.936
3463,114,25,886.857
3464,114,26,1710.423
3465,114,27,195.126
3466,114,28,1064.391
3467,114,29,1175.282
3468,114,30,86.352
3469,114,31,398.643
3470,114,32,182.55
3471,114,35,480.767
3472,114,36,685.067
3473,114,37,779.895
3474,114,39,506.34
3475,114,40,1587.563
3476,114,41,667.605
3477,114,42,545.784
3478,114,43,454.433
3479,114,44,1047.649
3480,114,45,544.756
3481,114,46,524.797
3482,114,47,259.614
3483,114,48,699.267
3484,114,49,193.028
3485,114,50,226.915
3486,114,52,445.682
3487,114,53,123.5
3488,114,54,616.775
3489,114,55,1043.084
3490,114,56,508.344
3491,114,57,294.635
3492,114,58,426.059
3493,114,59,127.116
3494,114,60,292.843
3495,114,61,306.859
3496,114,62,1233.165
3497,114,63,1148.542
3498,114,64,64.718
3499,114,65,769.169
3500,114,66,406.203
3501,114,67,658.668
3502,114,68,1278.279
3503,114,69,140.015
3504,114,70,626.622
3505,114,71,528.055
3506,114,72,97.074
3507,114,73,529.694
3508,114,74,231.813
3509,114,75,611.431
3510,114,76,200.42
3511,114,77,568.236
3512,114,80,302.685
3513,114,81,371.261
3514,114,82,164.367
3515,114,83,379.112
3516,114,84,362.404
3517,114,86,124.735
3518,114,87,45.55
3519,114,88,93.556
3520,114,89,67.786
3521,114,90,58.976
3522,115,0,115
3523,115,6,59.88
3524,115,9,130.515
3525,115,10,47.844
3526,115,13,47.788
3527,115,14,7.216
3528,115,17,43.144
3529,115,19,110.678
3530,115,24,3.96
3531,115,27,8.869
3532,115,30,102.543
3533,115,39,400.852
3534,115,40,174.245
3535,115,41,72.566
3536,115,42,352.119
3537,115,47,107.426
3538,115,48,289.352
3539,115,49,315.864
3540,115,50,162.082
3541,115,53,235.772
3542,115,54,21.086
3543,115,61,134.251
3544,115,64,14.382
3545,115,66,108.321
3546,115,69,70.008
3547,115,71,70.407
3548,115,76,51.961
3549,115,79,72.584
3550,115,80,38.917
3551,115,86,623.675
3552,115,87,470.685
3553,115,88,613.727
3554,115,89,435.77
3555,115,90,453.659
3556,116,0,116
3557,116,2,191.524
3558,116,4,127.741
3559,116,6,93.812
3560,116,7,332.194
3561,116,8,201.106
3562,116,9,205.66
3563,116,13,79.647
3564,116,14,43.298
3565,116,16,31.576
3566,116,17,80.895
3567,116,18,33.073
3568,116,20,466.714
3569,116,24,21.779
3570,116,27,39.912
3571,116,28,241.764
3572,116,30,28.784
3573,116,31,9.271
3574,116,40,154.884
3575,116,41,29.026
3576,116,48,144.676
3577,116,52,70.036
3578,116,53,1122.725
3579,116,55,94.826
3580,116,57,38.431
3581,116,58,142.02
3582,116,60,159.733
3583,116,61,210.965
3584,116,64,172.581
3585,116,65,142.439
3586,116,67,64.869
3587,116,69,21.002
3588,116,70,146.009
3589,116,71,44.005
3590,116,73,176.565
3591,116,74,125.986
3592,116,77,149.234
3593,116,80,88.643
3594,116,82,417.24
3595,116,84,815.408
3596,116,90,9.073
3597,117,0,117
3598,117,6,15.968
3599,117,10,38.873
3600,117,22,58.792
3601,117,30,26.985
3602,117,32,41.332
3603,117,47,35.809
3604,117,58,6.175
3605,117,80,25.944
3606,117,87,15.183
3607,117,88,22.453
3608,117,89,9.684
3609,117,90,22.683
3610,118,0,118
3611,118,1,114.479
3612,118,6,7.984
3613,119,0,119
3614,119,2,132.593
3615,119,3,98.236
3616,119,6,33.932
3617,119,7,369.105
3618,119,8,54.847
3619,119,10,17.942
3620,119,11,242.509
3621,119,12,610.377
3622,119,13,442.043
3623,119,14,144.327
3624,119,16,97.885
3625,119,24,63.358
3626,119,25,181.291
3627,119,26,273.668
3628,119,27,104.215
3629,119,30,61.166
3630,119,32,227.326
3631,119,38,1260.716
3632,119,39,168.78
3633,119,41,29.026
3634,119,42,70.424
3635,119,45,15.564
3636,119,47,17.904
3637,119,48,144.676
3638,119,52,184.64
3639,119,58,18.524
3640,119,60,39.933
3641,119,64,179.772
3642,119,67,29.939
3643,119,69,70.008
3644,119,73,233.948
3645,119,74,10.079
3646,119,75,28.661
3647,119,76,103.922
3648,119,77,183.672
3649,119,78,58.953
3650,119,80,36.755
3651,119,88,11.227
3652,119,89,9.684
3653,119,90,9.073
3654,120,0,120
3655,120,1,200.338
3656,120,14,21.649
3657,120,19,22.136
3658,120,41,72.566
3659,120,57,115.292
3660,120,63,132.889
3661,120,66,126.374
3662,121,0,121
3663,121,5,42.685
3664,121,6,89.82
3665,121,9,23.73
3666,121,10,128.581
3667,121,11,345.704
3668,121,14,425.765
3669,121,16,189.456
3670,121,21,188.25
3671,121,22,225.368
3672,121,24,104.936
3673,121,27,13.304
3674,121,29,162.81
3675,121,30,178.101
3676,121,39,189.877
3677,121,41,58.053
3678,121,45,342.418
3679,121,46,110.484
3680,121,48,192.901
3681,121,54,52.716
3682,121,56,736.222
3683,121,57,172.938
3684,121,58,92.621
3685,121,59,231.8
3686,121,60,146.422
3687,121,61,239.733
3688,121,68,182.611
3689,121,69,119.013
3690,121,71,343.236
3691,121,74,60.473
3692,121,78,183.41
3693,121,79,173.395
3694,121,80,73.509
3695,122,0,122
3696,122,3,7.557
3697,122,10,14.951
3698,122,12,128.23
3699,122,14,46.906
3700,122,27,11.087
3701,122,32,20.666
3702,122,86,27.719
3703,122,88,7.484
3704,122,89,48.419
3705,123,0,123
3706,123,39,105.487
3707,123,42,211.271
3708,123,59,7.477
3709,123,61,47.947
3710,123,67,29.939
3711,123,88,29.938
3712,123,90,45.366
3713,124,0,124
3714,124,10,5.981
3715,124,15,113.262
3716,124,24,3.96
3717,124,61,38.357
3718,124,70,12.167
3719,125,0,125
3720,125,5,42.685
3721,125,10,5.981
3722,125,14,25.257
3723,125,23,66.128
3724,125,24,51.478
3725,125,30,53.97
3726,125,31,546.975
3727,125,51,165.837
3728,125,60,232.944
3729,125,76,29.692
3730,125,79,32.259
3731,125,80,134.046
3732,125,86,90.086
3733,125,87,106.284
3734,125,88,63.618
3735,126,0,126
3736,126,13,111.506
3737,126,14,14.433
3738,126,23,46.29
3739,126,41,174.158
3740,126,79,72.584
3741,127,0,127
3742,127,1,50.084
3743,127,2,338.849
3744,127,3,358.94
3745,127,4,351.288
3746,127,5,529.299
3747,127,6,678.638
3748,127,7,685.48
3749,127,8,374.789
3750,127,10,310.988
3751,127,11,201.231
3752,127,12,569.343
3753,127,14,285.046
3754,127,15,161.802
3755,127,16,476.796
3756,127,17,129.431
3757,127,18,363.807
3758,127,19,16.602
3759,127,20,752.314
3760,127,21,709.221
3761,127,22,235.166
3762,127,23,562.088
3763,127,24,401.924
3764,127,25,186.191
3765,127,27,509.989
3766,127,28,383.055
3767,127,29,651.239
3768,127,30,557.69
3769,127,31,584.058
3770,127,32,282.435
3771,127,33,1264.074
3772,127,35,528.844
3773,127,39,991.582
3774,127,40,309.768
3775,127,41,493.447
3776,127,43,206.56
3777,127,44,37.416
3778,127,45,326.853
3779,127,46,497.176
3780,127,47,277.518
3781,127,48,1109.182
3782,127,49,210.576
3783,127,52,744.926
3784,127,53,16.841
3785,127,54,311.023
3786,127,55,1223.253
3787,127,56,490.815
3788,127,57,602.08
3789,127,58,1043.535
3790,127,59,388.826
3791,127,60,745.419
3792,127,61,421.931
3793,127,62,234.232
3794,127,63,408.159
3795,127,64,323.59
3796,127,65,892.616
3797,127,66,1146.396
3798,127,67,808.365
3799,127,68,190.912
3800,127,69,322.035
3801,127,70,389.357
3802,127,71,853.689
3803,127,72,914.734
3804,127,74,801.268
3805,127,75,917.146
3806,127,76,653.221
3807,127,78,284.941
3808,127,79,649.222
3809,127,80,443.217
3810,127,82,1062.064
3811,127,83,102.172
3812,127,85,193.589
3813,127,86,277.189
3814,127,87,197.384
3815,127,88,172.143
3816,127,89,154.94
3817,127,90,145.171
3818,128,0,128
3819,128,6,5.988
3820,128,24,11.88
3821,128,30,5.397
3822,128,39,210.975
3823,128,54,63.259
3824,128,64,14.382
3825,128,68,83.005
3826,129,0,129
3827,129,6,15.968
3828,129,30,28.784
3829,129,34,1221.36
3830,129,37,189.974
3831,129,40,38.721
3832,129,47,71.618
3833,129,57,51.241
3834,129,87,15.183
3835,129,90,18.146
3836,130,0,130
3837,130,1,2375.433
3838,130,2,626.135
3839,130,3,2890.414
3840,130,4,303.385
3841,130,5,3056.276
3842,130,6,2764.452
3843,130,7,2298.996
